Sr_No,Hospital_Name,State,District,Pincode,Ambulance_Phone_No,State_ID,District_ID
16237,Mudhale Nursing Home And Kolhapur Endoscopy Centre,Maharashtra,Kolhapur,416001,0,27,530
16238,Om Clinic,Maharashtra,Kolhapur,416001,0,27,530
16239,Patki Hospital,Maharashtra,Kolhapur,416001,0,27,530
16240,Purva Hospital,Maharashtra,Kolhapur,416001,0,27,530
16241,Ram Krishna Hospital,Maharashtra,Kolhapur,416001,0,27,530
16242,Rama Clinic,Maharashtra,Kolhapur,416001,0,27,530
16243,Ramkrishna Hospital,Maharashtra,Kolhapur,416001,0,27,530
16244,Shree Kamakshi Hospital,Maharashtra,Kolhapur,416001,0,27,530
16245,Shri Siddhivinayak Heart Hospital,Maharashtra,Kolhapur,416001,0,27,530
16246,Shubham Karoti Hospital,Maharashtra,Kolhapur,416001,0,27,530
16247,Siddhi Hospital,Maharashtra,Kolhapur,416001,0,27,530
16248,Swami Hospital,Maharashtra,Kolhapur,416001,0,27,530
16249,Warana Institute Of Uro - Surgery,Maharashtra,Kolhapur,416001,0,27,530
16250,Anandi Nursing Home,Maharashtra,Kolhapur,416002,0,27,530
16251,Apple Saraswati Multispeciality Hospital,Maharashtra,Kolhapur,416002,0,27,530
16252,Aster Aadhar Hospital,Maharashtra,Kolhapur,416002,0,27,530
16253,Bargale Eye Care,Maharashtra,Kolhapur,416002,0,27,530
16254,Drishtideep Netraseva (Phaco and Eye Care Centre) - Kolhapur,Maharashtra,Kolhapur,416002,0,27,530
16255,Gajanan Orthopaedic Centre,Maharashtra,Kolhapur,416002,0,27,530
16256,Guru Prasad Hospital,Maharashtra,Kolhapur,416002,0,27,530
16257,Lokmanya Hospital,Maharashtra,Kolhapur,416002,0,27,530
16258,Lotus Hospital and Research Centre,Maharashtra,Kolhapur,416002,0,27,530
16259,Medicare Center,Maharashtra,Kolhapur,416002,0,27,530
16260,Nirmal Nursing Home,Maharashtra,Kolhapur,416002,0,27,530
16261,Noor Hospital,Maharashtra,Kolhapur,416002,0,27,530
16262,Pishawikar Hospital,Maharashtra,Kolhapur,416002,0,27,530
16263,Sanjeevan Hospital and Critical Care Unit,Maharashtra,Kolhapur,416002,0,27,530
16264,Saraswati Hospital and Advanced Medical Care Center - Kolhapur,Maharashtra,Kolhapur,416002,0,27,530
16265,Shree Mahalaxmi Nursing Home,Maharashtra,Kolhapur,416002,0,27,530
16266,Shree Venkateshwara Hospital,Maharashtra,Kolhapur,416002,0,27,530
16267,Sushrusha Nursing Home and Premature Baby Care Unit,Maharashtra,Kolhapur,416002,0,27,530
16268,Tejomaya Netra Rugnalaya,Maharashtra,Kolhapur,416002,0,27,530
16269,Western India Institute Of Neuro Sciences - Kolhapur,Maharashtra,Kolhapur,416002,0,27,530
16270,Yasho Dip Orthopadic Centre and Genral Hospital,Maharashtra,Kolhapur,416002,0,27,530
16271,Aastha Hospital,Maharashtra,Kolhapur,416003,0,27,530
16272,Apple Hospitals And Research Institute Ltd,Maharashtra,Kolhapur,416003,0,27,530
16273,Children Surgical Hospital,Maharashtra,Kolhapur,416003,0,27,530
16274,Gayatri Hospital,Maharashtra,Kolhapur,416003,0,27,530
16275,Ishan Hospital,Maharashtra,Kolhapur,416003,0,27,530
16276,Joshi Hospital And Dialysis Centre,Maharashtra,Kolhapur,416003,0,27,530
16277,Kelavkar Medical Centre And Critical Care Unit,Maharashtra,Kolhapur,416003,0,27,530
16278,Kolhapur Institute Of Orthopaedics And Trauma - Kolhapur,Maharashtra,Kolhapur,416003,0,27,530
16279,Kukreja Nursing Home,Maharashtra,Kolhapur,416003,0,27,530
16280,Padmashree Dr D Y Patil Hospital and Research Insti,Maharashtra,Kolhapur,416003,0,27,530
16281,Parimal Hospital,Maharashtra,Kolhapur,416003,0,27,530
16282,Pragati Netra Hospital,Maharashtra,Kolhapur,416003,0,27,530
16283,Saideep Fracture and Accident Hospital,Maharashtra,Kolhapur,416003,0,27,530
16284,Shree Ram Hospital and Premature Baby Care Unit,Maharashtra,Kolhapur,416003,0,27,530
16285,Tagare Eye Hospital,Maharashtra,Kolhapur,416003,0,27,530
16286,Takle Accident and Fracture Hospital,Maharashtra,Kolhapur,416003,0,27,530
16287,Vasan Eye Care Hospital,Maharashtra,Kolhapur,416003,0,27,530
16288,Vijay Hospital,Maharashtra,Kolhapur,416003,0,27,530
16289,Ganesh Hospital,Maharashtra,Kolhapur,416004,0,27,530
16290,Apoorva Hospital,Maharashtra,Kolhapur,416005,0,27,530
16291,Konark Hospital,Maharashtra,Kolhapur,416005,0,27,530
16292,Kulkarni Heart Hospital,Maharashtra,Kolhapur,416005,0,27,530
16293,Shri Mahalaxmi Hospital,Maharashtra,Kolhapur,416006,0,27,530
16294,Tejomay Netra Ruganalaya - Kolhapur,Maharashtra,Kolhapur,416006,0,27,530
16295,Vairat Hospital,Maharashtra,Kolhapur,416006,0,27,530
16296,Basarge Eye Hospital,Maharashtra,Kolhapur,416008,0,27,530
16297,Chatrapati Shahu Cancer Research Foundations,Maharashtra,Kolhapur,416008,0,27,530
16298,Chirayu Hospital,Maharashtra,Kolhapur,416008,0,27,530
16299,City Hospital,Maharashtra,Kolhapur,416008,0,27,530
16300,"Dhanwantri Fracture, Orthopaedic And Arthroscopy Centre",Maharashtra,Kolhapur,416008,0,27,530
16301,Gargoti Maternity Home,Maharashtra,Kolhapur,416008,0,27,530
16302,Gurukrupa Hospital,Maharashtra,Kolhapur,416008,0,27,530
16303,Hirani Hospital and Intensive Care Unit,Maharashtra,Kolhapur,416008,0,27,530
16304,Janaki Nursing Home - Kolhapur,Maharashtra,Kolhapur,416008,0,27,530
16305,Janani Hospital,Maharashtra,Kolhapur,416008,0,27,530
16306,Kolhapur Cancer Centre,Maharashtra,Kolhapur,416008,0,27,530
16307,Lotus Hospital And Research Centre - Kolhapur,Maharashtra,Kolhapur,416008,0,27,530
16308,"Masai Medical Foundation, Shri Swami Samarath Hosp",Maharashtra,Kolhapur,416008,0,27,530
16309,Prachi Hospital,Maharashtra,Kolhapur,416008,0,27,530
16310,Pragati Netra Rugnalaya,Maharashtra,Kolhapur,416008,0,27,530
16311,Sakhadeo Hospital,Maharashtra,Kolhapur,416008,0,27,530
16312,Samarth Clinic,Maharashtra,Kolhapur,416008,0,27,530
16313,Shaligram Eye and Contact Lens Clinic,Maharashtra,Kolhapur,416008,0,27,530
16314,Shikalgar Hospital,Maharashtra,Kolhapur,416008,0,27,530
16315,Shraddha Clinic and Hospital,Maharashtra,Kolhapur,416008,0,27,530
16316,Shri Ram Hospital,Maharashtra,Kolhapur,416008,0,27,530
16317,Shri Sai Cardiac Center (Unit Of Mahalaxmi Hrudayalaya) - Kolhapur,Maharashtra,Kolhapur,416008,0,27,530
16318,Siddhivinayak Nursing Home,Maharashtra,Kolhapur,416008,0,27,530
16319,Sneh Hospital,Maharashtra,Kolhapur,416008,0,27,530
16320,Sushrisha Maternity and Surgical Hospital,Maharashtra,Kolhapur,416008,0,27,530
16321,Vardhan Children Hospital,Maharashtra,Kolhapur,416008,0,27,530
16322,Aadhar Nursing Home,Maharashtra,Kolhapur,416012,0,27,530
16323,Abhinav Nursing Home,Maharashtra,Kolhapur,416012,0,27,530
16324,Anand Nursing Home,Maharashtra,Kolhapur,416012,0,27,530
16325,Apex Hospital,Maharashtra,Kolhapur,416012,0,27,530
16326,Ashwini Hospital,Maharashtra,Kolhapur,416012,0,27,530
16327,Deshpande Orthopaedic Hospital - Kolhapur,Maharashtra,Kolhapur,416012,0,27,530
16328,Dr Joshis Orthopaedic Centre,Maharashtra,Kolhapur,416012,0,27,530
16329,Dr.Chandrashekar Shaligram Eye and Contact Lens Clin,Maharashtra,Kolhapur,416012,0,27,530
16330,Gajanan Orthopaedic Center,Maharashtra,Kolhapur,416012,0,27,530
16331,Gangotri Hospital,Maharashtra,Kolhapur,416012,0,27,530
16332,Kapileshwar Nursing Home and Dental Clinic,Maharashtra,Kolhapur,416012,0,27,530
16333,Karna Hospital,Maharashtra,Kolhapur,416012,0,27,530
16334,Kotkar Hospital,Maharashtra,Kolhapur,416012,0,27,530
16335,Lalla : The Total Care,Maharashtra,Kolhapur,416012,0,27,530
16336,Lotus Hospital and Reserach Centre,Maharashtra,Kolhapur,416012,0,27,530
16337,Omkar Hospital,Maharashtra,Kolhapur,416012,0,27,530
16338,Orthopaedic Centre and Nursing Home,Maharashtra,Kolhapur,416012,0,27,530
16339,Patil Hospital,Maharashtra,Kolhapur,416012,0,27,530
16340,Raghunathrao Nimbalkar Memorial Hospital,Maharashtra,Kolhapur,416012,0,27,530
16341,Sai Kala Clinic,Maharashtra,Kolhapur,416012,0,27,530
16342,Sai-Ganesh Hospital,Maharashtra,Kolhapur,416012,0,27,530
16343,Siddhesh Hospital,Maharashtra,Kolhapur,416012,0,27,530
16344,Sona Maternity and Nursing Home,Maharashtra,Kolhapur,416012,0,27,530
16345,Tamhankar Hospital and Ultrasonography Clinic - Kolh,Maharashtra,Kolhapur,416012,0,27,530
16346,Yasho Datta Accident Hospital,Maharashtra,Kolhapur,416012,0,27,530
16347,Awalekar Hospital,Maharashtra,Kolhapur,416101,0,27,530
16348,Birnale Hospital,Maharashtra,Kolhapur,416101,0,27,530
16349,Choudhari Hospital,Maharashtra,Kolhapur,416101,0,27,530
16350,Netra Sanjivni Unit Jaysingpur,Maharashtra,Kolhapur,416101,0,27,530
16351,Shanti Maternity Hospital,Maharashtra,Kolhapur,416101,0,27,530
16352,Shree Maternity Home,Maharashtra,Kolhapur,416101,0,27,530
16353,Ankur Children Hospital,Maharashtra,Kolhapur,416103,0,27,530
16354,Vinay Jyoti Hospital,Maharashtra,Kolhapur,416103,0,27,530
16355,Sumitra Hospital,Maharashtra,Kolhapur,416106,0,27,530
16356,Dr Mahapure Hospital,Maharashtra,Kolhapur,416112,0,27,530
16357,Ent Hospital (Dr. Balashed Patil),Maharashtra,Kolhapur,416112,0,27,530
16358,Kudalkar Hospital,Maharashtra,Kolhapur,416112,0,27,530
16359,Sonkamal Orthopedic Hospital,Maharashtra,Kolhapur,416112,0,27,530
16360,Om Swaroop Hospital,Maharashtra,Kolhapur,416113,0,27,530
16361,Shree Hospital Kodoli,Maharashtra,Kolhapur,416114,0,27,530
16362,Yashwant Dharmartha Ayurvedic Rugnalay,Maharashtra,Kolhapur,416114,0,27,530
16363,Accident Fracture Orth and Surgical Hospital,Maharashtra,Kolhapur,416115,0,27,530
16364,Dr V G Joshi,Maharashtra,Kolhapur,416115,0,27,530
16365,Dr.Amar Kulkarni,Maharashtra,Kolhapur,416115,0,27,530
16366,Dr.Joshi Hospital,Maharashtra,Kolhapur,416115,0,27,530
16367,Kalp-Deep Hospital,Maharashtra,Kolhapur,416115,0,27,530
16368,Maternity and Surgical Hospital,Maharashtra,Kolhapur,416115,0,27,530
16369,Niramaya Hospital,Maharashtra,Kolhapur,416115,0,27,530
16370,"Safalya Fertility, Endoscopy And Intensive Medical Care Centre- Ichalkaranji",Maharashtra,Kolhapur,416115,0,27,530
16371,Sanjayot Netralaya,Maharashtra,Kolhapur,416115,0,27,530
16372,Shraddha Surgical Hospital,Maharashtra,Kolhapur,416115,0,27,530
16373,Snehdeep Nursing Home,Maharashtra,Kolhapur,416115,0,27,530
16374,Sushil Datta Orthopedic Center,Maharashtra,Kolhapur,416115,0,27,530
16375,Tdcpls Sanjeevani Hospital and Critical Care,Maharashtra,Kolhapur,416115,0,27,530
16376,"Yamuna Surgicals,Ichalkaranji",Maharashtra,Kolhapur,416115,0,27,530
16377,Sangeeta Hospital,Maharashtra,Kolhapur,416122,0,27,530
16378,Shree Datta Shetkari Sahakari Sakhar Karkhana Ltd,Maharashtra,Kolhapur,416122,0,27,530
16379,Galaxy Hospitals Ltd,Maharashtra,Kolhapur,416201,0,27,530
16380,Tara Hospital,Maharashtra,Kolhapur,416204,0,27,530
16381,"Parvati Hospital, Kale",Maharashtra,Kolhapur,416205,0,27,530
16382,Shri Ram Clinic,Maharashtra,Kolhapur,416205,0,27,530
16383,Jadhav Hospital,Maharashtra,Kolhapur,416206,0,27,530
16384,Mamta Clinic and Nursing Home,Maharashtra,Kolhapur,416206,0,27,530
16385,Chavan Hospital,Maharashtra,Kolhapur,416209,0,27,530
16386,Sanjeevani Hospital,Maharashtra,Kolhapur,416213,0,27,530
16387,Ganga Hospital,Maharashtra,Kolhapur,416216,0,27,530
16388,Madhav Hospital,Maharashtra,Kolhapur,416216,0,27,530
16389,Rukad Fracture Accident and Orthopaedic Hospital,Maharashtra,Kolhapur,416216,0,27,530
16390,Dr Ghewade Nursing Home,Maharashtra,Kolhapur,416220,0,27,530
16391,Om Sai Hospital,Maharashtra,Kolhapur,416221,0,27,530
16392,Pitrubal Hospital,Maharashtra,Kolhapur,416229,0,27,530
16394,Siddhagiri Hospital,Maharashtra,Kolhapur,416234,0,27,530
16395,Ankur Eye Hospital Laser And Phaco Centre - Gadhinglaj,Maharashtra,Kolhapur,416502,0,27,530
16396,Bhavani Maternity And Surgical Icu,Maharashtra,Kolhapur,416502,0,27,530
16397,Ganga Hospital,Maharashtra,Kolhapur,416502,0,27,530
16398,Hattarki Hospital,Maharashtra,Kolhapur,416502,0,27,530
16399,Kai. Suresh Deshpande Memo.Orthopaedic Hospital,Maharashtra,Kolhapur,416502,0,27,530
16400,Lt Kedari Redkar Charitable Hospital and Research,Maharashtra,Kolhapur,416502,0,27,530
16401,Omkar Medical Charitable Trust (Magdum Hospital),Maharashtra,Kolhapur,416502,0,27,530
16402,Pattan Shetti,Maharashtra,Kolhapur,416502,0,27,530
16403,Sai Deep Fracture and Accident Hospital,Maharashtra,Kolhapur,416502,0,27,530
16404,Tara Children Hospital - Gadhinglaj,Maharashtra,Kolhapur,416502,0,27,530
16405,K.M.D.C Hospital,Maharashtra,Kolhapur,416509,0,27,530
16406,Aayush Hospital,Maharashtra,Latur,413501,0,27,524
16407,Akshay Hospital,Maharashtra,Latur,413501,0,27,524
16408,Ameya Hospital,Maharashtra,Latur,413501,0,27,524
16409,Deshmukh Hospital,Maharashtra,Latur,413501,0,27,524
16410,Hambire Navjat Shishu Balrugnalaya And Prajuti Graha,Maharashtra,Latur,413501,0,27,524
16411,Kazi Hospital,Maharashtra,Latur,413501,0,27,524
16412,Keshavraj Hospital,Maharashtra,Latur,413501,0,27,524
16413,Life Line Charitable Hospital,Maharashtra,Latur,413501,0,27,524
16414,Parees Hospital,Maharashtra,Latur,413501,0,27,524
16415,Ram Krishna Hospital,Maharashtra,Latur,413501,0,27,524
16416,Sanjeevan Hospital,Maharashtra,Latur,413501,0,27,524
16417,Shreeyash Hospital,Maharashtra,Latur,413501,0,27,524
16418,Swami Hospital,Maharashtra,Latur,413501,0,27,524
16419,Alpha Superspeciality Hospital,Maharashtra,Latur,413512,0,27,524
16420,Aziza Memorial Hospital and Research Centre,Maharashtra,Latur,413512,0,27,524
16421,Dr Sb Gugale Memorial Hospital,Maharashtra,Latur,413512,0,27,524
16422,Dr. Maindarkar Paed. Hospital,Maharashtra,Latur,413512,0,27,524
16423,Gojamgunde Hospital,Maharashtra,Latur,413512,0,27,524
16424,Jatal Hospital,Maharashtra,Latur,413512,0,27,524
16425,Lakshmi Hospital,Maharashtra,Latur,413512,0,27,524
16426,"Latur Medical Foundation Pvt, Ltd",Maharashtra,Latur,413512,0,27,524
16427,Lokmanya Medical Foundation and Research Centre Pvt,Maharashtra,Latur,413512,0,27,524
16428,Mandade Womens Hospital,Maharashtra,Latur,413512,0,27,524
16429,Prabhavati Multi Speciality Hospital and Research Center,Maharashtra,Latur,413512,0,27,524
16430,Shushila Hospital Latur,Maharashtra,Latur,413512,0,27,524
16431,Smt.Laxmiben Dhanji Devshi Health Centre,Maharashtra,Latur,413512,0,27,524
16432,Suvaidya Maternity and Nursing Home,Maharashtra,Latur,413512,0,27,524
16433,Vaishnavi Netralaya,Maharashtra,Latur,413512,0,27,524
16434,Gunale Pediatric Hospital,Maharashtra,Latur,413515,0,27,524
16435,Navjeevan Hospital - Ahmedpur,Maharashtra,Latur,413515,0,27,524
16436,Dnyaneshwar Hospital,Maharashtra,Latur,413517,0,27,524
16437,Udaygiri Multispeciality Hospital,Maharashtra,Latur,413517,0,27,524
16438,Vivekanand Hospital Latur,Maharashtra,Latur,413517,0,27,524
16439,Maeer Punes Yashwantrao Chavan Rural Hospital,Maharashtra,Latur,413520,0,27,524
16440,Deshmukh Accident Hospital,Maharashtra,Latur,413521,0,27,524
16441,Pooja Clinic,Maharashtra,Latur,413521,0,27,524
16442,Barmade Hospital,Maharashtra,Latur,413531,0,27,524
16443,Chiranjeev Hospital,Maharashtra,Latur,413531,0,27,524
16444,Deshpande Hospital,Maharashtra,Latur,413531,0,27,524
16445,Dr. S B Gugle Memorial Hospital,Maharashtra,Latur,413531,0,27,524
16446,Jatal Hospital and Research Centre,Maharashtra,Latur,413531,0,27,524
16447,Krishna Hospital,Maharashtra,Latur,413531,0,27,524
16448,Latur Cancer and Lacoscopy Centre,Maharashtra,Latur,413531,0,27,524
16449,M. J. Hospital - Latur,Maharashtra,Latur,413531,0,27,524
16450,Mamta Hospital,Maharashtra,Latur,413531,0,27,524
16451,Planet Critical Care Centre,Maharashtra,Latur,413531,0,27,524
16452,Sahara Hospital - Latur,Maharashtra,Latur,413531,0,27,524
16453,Sai Neonatal And Pediatric Hospital And Icu,Maharashtra,Latur,413531,0,27,524
16454,Saint Dnyaneshwar Hospital - Latur,Maharashtra,Latur,413531,0,27,524
16455,"Shri Venkatesh Eye Institute / Dr. Ram Patil ,",Maharashtra,Latur,413531,0,27,524
16456,Tuljai Hosital,Maharashtra,Latur,413531,0,27,524
16457,Apex Kidney Care Pvt. Ltd.,Maharashtra,Mumbai,400001,0,27,519
16458,Arihant Heart and Surgical Hospital,Maharashtra,Mumbai,400001,0,27,519
16459,Banaji Eyesurgery and Laser Center,Maharashtra,Mumbai,400001,0,27,519
16460,Bhoir Hospital,Maharashtra,Mumbai,400001,0,27,519
16461,Charak Clinic Nursing Home,Maharashtra,Mumbai,400001,0,27,519
16462,Dalvi Plus,Maharashtra,Mumbai,400001,0,27,519
16463,Doshi Nursing Home,Maharashtra,Mumbai,400001,0,27,519
16464,Dr Kiran Katar Clinic,Maharashtra,Mumbai,400001,0,27,519
16465,Dr Satish Padmanabhan Clinic,Maharashtra,Mumbai,400001,0,27,519
16466,Dr Telangs Dhanvantari Hospital,Maharashtra,Mumbai,400001,0,27,519
16467,Dr. Ramesh Chaudhari,Maharashtra,Mumbai,400001,0,27,519
16468,Dr. Sandeep S. Nagvekar,Maharashtra,Mumbai,400001,0,27,519
16469,Dr.Apte Maternity and Nursing Home,Maharashtra,Mumbai,400001,0,27,519
16470,Dr.Jaydeep S Khedkar,Maharashtra,Mumbai,400001,0,27,519
16471,Gokul Nursing Home and Iccu,Maharashtra,Mumbai,400001,0,27,519
16472,Harshit Health Care Centre - Jalalpur-Jainpur,Maharashtra,Mumbai,400001,0,27,519
16473,Kapadia Multi Speciality Hospital,Maharashtra,Mumbai,400001,0,27,519
16474,Kilbil Childrens Hospital,Maharashtra,Mumbai,400001,0,27,519
16475,Laksh-Deep Hospital,Maharashtra,Mumbai,400001,0,27,519
16476,Laser Eye Surgery Center,Maharashtra,Mumbai,400001,0,27,519
16477,Marve Nursing Home,Maharashtra,Mumbai,400001,0,27,519
16478,Mauli Hospital,Maharashtra,Mumbai,400001,0,27,519
16479,Nath Hospital,Maharashtra,Mumbai,400001,0,27,519
16480,Phiroze M.Dastoor and Co,Maharashtra,Mumbai,400001,0,27,519
16481,Pikhala Hospital,Maharashtra,Mumbai,400001,0,27,519
16482,Prathana Hospital,Maharashtra,Mumbai,400001,0,27,519
16483,Pregnancy Advice and Service,Maharashtra,Mumbai,400001,0,27,519
16484,Radiation Medicine Centre Bhabha Atomic Research C,Maharashtra,Mumbai,400001,0,27,519
16485,Raj Hospital,Maharashtra,Mumbai,400001,0,27,519
16486,Sai Aashirwad Hospital,Maharashtra,Mumbai,400001,0,27,519
16487,Sai Hospital,Maharashtra,Mumbai,400001,0,27,519
16488,Sanjawalas Maternity and Gynacologist,Maharashtra,Mumbai,400001,0,27,519
16489,Sanket Hospital,Maharashtra,Mumbai,400001,0,27,519
16490,Shree Arihant Eye Care Centre,Maharashtra,Mumbai,400001,0,27,519
16491,Shreeji Hospital,Maharashtra,Mumbai,400001,0,27,519
16492,Sonkusare Clinic,Maharashtra,Mumbai,400001,0,27,519
16493,Surbhi Dental Clinic(Dr.Samata Dhuppad),Maharashtra,Mumbai,400001,0,27,519
16494,Uday Pathak Hospital,Maharashtra,Mumbai,400001,0,27,519
16495,Usha Maternity and Nursing Home,Maharashtra,Mumbai,400001,0,27,519
16496,Yesha Onco Surgical Care,Maharashtra,Mumbai,400001,0,27,519
16497,Shroff Eye Clinic,Maharashtra,Mumbai,400002,0,27,519
16498,Smt. Kamladevi Gauridutt Mittal Ayurvedic Hosp,Maharashtra,Mumbai,400002,0,27,519
16499,Dholkawalla Maternity Home,Maharashtra,Mumbai,400003,0,27,519
16500,The Hussonally Abdulally Dholkawalla Wakf Charity Trust,Maharashtra,Mumbai,400003,0,27,519
16501,Advanced Cardiovascular Specialists Pvt Ltd,Maharashtra,Mumbai,400004,0,27,519
16502,Bay View Clinic,Maharashtra,Mumbai,400004,0,27,519
16503,Beramjis Hospital,Maharashtra,Mumbai,400004,0,27,519
16504,"Brahman Sabha, Mumbai. Mhaskar Gruh And General Nu",Maharashtra,Mumbai,400004,0,27,519
16505,Chhaya Surgical Home,Maharashtra,Mumbai,400004,0,27,519
16506,Conwest Jain Clinic Group Of Hospitals,Maharashtra,Mumbai,400004,0,27,519
16507,D S Kothari Hospital,Maharashtra,Mumbai,400004,0,27,519
16508,Dr. Rajesh D Mody - V.P.Road,Maharashtra,Mumbai,400004,0,27,519
16509,Dr. Yash Shah Total Eye Care,Maharashtra,Mumbai,400004,0,27,519
16510,Dr.Pai Dhungat Maternity and Nursing Home,Maharashtra,Mumbai,400004,0,27,519
16511,Endocrine Metabolic Laboratory,Maharashtra,Mumbai,400004,0,27,519
16512,Harkissondass and Narottamdass Hospital and Research Centre,Maharashtra,Mumbai,400004,0,27,519
16513,Hematology Laboratory,Maharashtra,Mumbai,400004,0,27,519
16514,Inkus Ivf Centre,Maharashtra,Mumbai,400004,0,27,519
16515,Kamla Eye Clinic,Maharashtra,Mumbai,400004,0,27,519
16516,Lotus Clinic,Maharashtra,Mumbai,400004,0,27,519
16517,Mother and Child Care Clinic,Maharashtra,Mumbai,400004,0,27,519
16518,Shivneh,Maharashtra,Mumbai,400004,0,27,519
16519,Sir Hurkisondas Nurrotumdas Hospital and Research Center,Maharashtra,Mumbai,400004,0,27,519
16520,Slr Fortis,Maharashtra,Mumbai,400004,0,27,519
16521,Trinity Clinic Pvt.Ltd,Maharashtra,Mumbai,400004,0,27,519
16522,Ursekar Laser and Microssurgery Eye Clinic,Maharashtra,Mumbai,400004,0,27,519
16523,V.A.D.T Nursing Home,Maharashtra,Mumbai,400004,0,27,519
16524,Yogeshwar Surgical Clinic and Nursing Home - Mumbai,Maharashtra,Mumbai,400004,0,27,519
16525,Indu Clinic,Maharashtra,Mumbai,400005,0,27,519
16526,Inhs Asvini,Maharashtra,Mumbai,400005,0,27,519
16527,Sujata Medicare (Sujata Gyanaecology Clinic),Maharashtra,Mumbai,400005,0,27,519
